circle,1.0


209,-4.00000,0.00000
210,-2.00000,0.00000
211,0.00000,0.00000
212,2.00000,0.00000
213,4.00000,0.00000
214,6.00000,0.00000
215,8.00000,0.00000
216,10.00000,0.00000
217,12.00000,0.00000
218,14.00000,0.00000
219,16.00000,0.00000
220,18.00000,0.00000
221,20.00000,0.00000
222,22.00000,0.00000
223,-22.00000,-2.00000
224,-20.00000,-2.00000
225,-18.00000,-2.00000
226,-16.00000,-2.00000
227,-14.00000,-2.00000
228,-12.00000,-2.00000
229,-10.00000,-2.00000
230,-8.00000,-2.00000
231,-6.00000,-2.00000
232,-4.00000,-2.00000
233,-2.00000,-2.00000
234,0.00000,-2.00000
235,2.00000,-2.00000
236,4.00000,-2.00000
237,6.00000,-2.00000
238,8.00000,-2.00000
239,10.00000,-2.00000
240,12.00000,-2.00000
241,14.00000,-2.00000
242,16.00000,-2.00000
243,18.00000,-2.00000
244,20.00000,-2.00000
245,22.00000,-2.00000
246,-22.00000,-4.00000
247,-20.00000,-4.00000
248,-18.00000,-4.00000
249,-16.00000,-4.00000
250,-14.00000,-4.00000
251,-12.00000,-4.00000
252,-10.00000,-4.00000
253,-8.00000,-4.00000
254,-6.00000,-4.00000
255,-4.00000,-4.00000
256,-2.00000,-4.00000
257,0.00000,-4.00000
258,2.00000,-4.00000
259,4.00000,-4.00000
260,6.00000,-4.00000
261,8.00000,-4.00000
262,10.00000,-4.00000
263,12.00000,-4.00000
264,14.00000,-4.00000
265,16.00000,-4.00000
266,18.00000,-4.00000
267,20.00000,-4.00000
268,22.00000,-4.00000
269,-22.00000,-6.00000
270,-20.00000,-6.00000
271,-18.00000,-6.00000
272,-16.00000,-6.00000
273,-14.00000,-6.00000
274,-12.00000,-6.00000
275,-10.00000,-6.00000
276,-8.00000,-6.00000
277,-6.00000,-6.00000
278,-4.00000,-6.00000
279,-2.00000,-6.00000
280,0.00000,-6.00000
281,2.00000,-6.00000
282,4.00000,-6.00000
283,6.00000,-6.00000
284,8.00000,-6.00000
285,10.00000,-6.00000
286,12.00000,-6.00000
287,14.00000,-6.00000
288,16.00000,-6.00000
289,18.00000,-6.00000
290,20.00000,-6.00000
291,22.00000,-6.00000
292,-20.00000,-8.00000
293,-18.00000,-8.00000
294,-16.00000,-8.00000
295,-14.00000,-8.00000
296,-12.00000,-8.00000
297,-10.00000,-8.00000
298,-8.00000,-8.00000
299,-6.00000,-8.00000
300,-4.00000,-8.00000
301,-2.00000,-8.00000
302,0.00000,-8.00000
303,2.00000,-8.00000
304,4.00000,-8.00000
305,6.00000,-8.00000
306,8.00000,-8.00000
307,10.00000,-8.00000
308,12.00000,-8.00000
309,14.00000,-8.00000
310,16.00000,-8.00000
311,18.00000,-8.00000
312,20.00000,-8.00000
313,-20.00000,-10.00000
314,-18.00000,-10.00000
315,-16.00000,-10.00000
316,-14.00000,-10.00000
317,-12.00000,-10.00000
318,-10.00000,-10.00000
319,-8.00000,-10.00000
320,-6.00000,-10.00000
321,-4.00000,-10.00000
322,-2.00000,-10.00000
323,0.00000,-10.00000
324,2.00000,-10.00000
325,4.00000,-10.00000
326,6.00000,-10.00000
327,8.00000,-10.00000
328,10.00000,-10.00000
329,12.00000,-10.00000
330,14.00000,-10.00000
331,16.00000,-10.00000
332,18.00000,-10.00000
333,20.00000,-10.00000
334,-18.00000,-12.00000
335,-16.00000,-12.00000
336,-14.00000,-12.00000
337,-12.00000,-12.00000
338,-10.00000,-12.00000
339,-8.00000,-12.00000
340,-6.00000,-12.00000
341,-4.00000,-12.00000
342,-2.00000,-12.00000
343,0.00000,-12.00000
344,2.00000,-12.00000
345,4.00000,-12.00000
346,6.00000,-12.00000
347,8.00000,-12.00000
348,10.00000,-12.00000
349,12.00000,-12.00000
350,14.00000,-12.00000
351,16.00000,-12.00000
352,18.00000,-12.00000
353,-18.00000,-14.00000
354,-16.00000,-14.00000
355,-14.00000,-14.00000
356,-12.00000,-14.00000
357,-10.00000,-14.00000
358,-8.00000,-14.00000
359,-6.00000,-14.00000
360,-4.00000,-14.00000
361,-2.00000,-14.00000
362,0.00000,-14.00000
363,2.00000,-14.00000
364,4.00000,-14.00000
365,6.00000,-14.00000
366,8.00000,-14.00000
367,10.00000,-14.00000
368,12.00000,-14.00000
369,14.00000,-14.00000
370,16.00000,-14.00000
371,18.00000,-14.00000
372,-16.00000,-16.00000
373,-14.00000,-16.00000
374,-12.00000,-16.00000
375,-10.00000,-16.00000
376,-8.00000,-16.00000
377,-6.00000,-16.00000
378,-4.00000,-16.00000
379,-2.00000,-16.00000
380,0.00000,-16.00000
381,2.00000,-16.00000
382,4.00000,-16.00000
383,6.00000,-16.00000
384,8.00000,-16.00000
385,10.00000,-16.00000
386,12.00000,-16.00000
387,14.00000,-16.00000
388,16.00000,-16.00000
389,-14.00000,-18.00000
390,-12.00000,-18.00000
391,-10.00000,-18.00000
392,-8.00000,-18.00000
393,-6.00000,-18.00000
394,-4.00000,-18.00000
395,-2.00000,-18.00000
396,0.00000,-18.00000
397,2.00000,-18.00000
398,4.00000,-18.00000
399,6.00000,-18.00000
400,8.00000,-18.00000
401,10.00000,-18.00000
402,12.00000,-18.00000
403,14.00000,-18.00000
404,-10.00000,-20.00000
405,-8.00000,-20.00000
406,-6.00000,-20.00000
407,-4.00000,-20.00000
408,-2.00000,-20.00000
409,0.00000,-20.00000
410,2.00000,-20.00000
411,4.00000,-20.00000
412,6.00000,-20.00000
413,8.00000,-20.00000
414,10.00000,-20.00000
415,-6.00000,-22.00000
416,-4.00000,-22.00000
417,-2.00000,-22.00000
418,0.00000,-22.00000
419,2.00000,-22.00000
420,4.00000,-22.00000
421,6.00000,-22.00000
